ID,SEX_FEMALE,EDUCATION_1,EDUCATION_2,EDUCATION_3,EDUCATION_4,MARRIAGE_1,MARRIAGE_2,MARRIAGE_3,LIMIT_BAL,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
25760,1,0,1,0,0,0,1,0,20000.00,29.00,0,0,0,0,0,0,17648.00,13580.00,14204.00,15345.00,17764.00,20049.00,3000.00,5007.00,3000.00,3000.00,3000.00,3000.00,0
25761,1,1,0,0,0,1,0,0,360000.00,31.00,-2,-1,-1,-2,-2,-2,-4.00,434.00,0.00,0.00,0.00,0.00,438.00,0.00,0.00,0.00,0.00,0.00,1
25762,1,1,0,0,0,0,1,0,320000.00,30.00,-2,-2,-2,-2,-2,-2,633.00,8226.00,12664.00,1316.00,326.00,598.00,8226.00,12850.00,1316.00,326.00,598.00,8615.00,0
25763,1,1,0,0,0,1,0,0,260000.00,31.00,0,0,-1,0,0,0,33142.00,34048.00,55117.00,57782.00,184810.00,171006.00,2000.00,56714.00,4100.00,67054.44,7000.00,7000.00,0
25764,1,1,0,0,0,1,0,0,320000.00,38.00,2,2,-2,-2,-2,-2,2500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
25765,1,1,0,0,0,0,1,0,360000.00,32.00,0,0,0,0,0,0,272112.00,272444.00,256974.00,241226.00,241673.00,233157.00,10130.00,12649.00,8916.00,7725.00,8900.00,6956.00,0
25766,1,1,0,0,0,0,1,0,190000.00,40.00,-1,-1,-1,-1,-1,-1,991.00,991.00,991.00,666.00,991.00,1316.00,991.00,991.00,666.00,991.00,1316.00,816.00,0
25767,1,1,0,0,0,1,0,0,330000.00,31.00,0,0,0,0,0,0,132514.00,137347.00,325030.39,142842.00,143257.00,144783.00,10000.00,65042.00,12000.00,5000.00,6000.00,6000.00,0
25768,1,0,1,0,0,1,0,0,90000.00,33.00,0,0,0,2,0,0,27180.00,26772.00,70398.00,56266.00,47804.00,44230.00,1405.00,56388.00,112.00,1779.00,1786.00,5414.00,1
25769,1,1,0,0,0,1,0,0,240000.00,41.00,0,0,0,2,3,3,102488.00,105785.00,109082.00,119221.00,118144.00,118029.00,6500.00,6500.00,13500.00,2300.00,2002.00,0.00,0
25770,1,1,0,0,0,0,1,0,280000.00,30.00,-1,-1,-1,-1,-1,-1,8010.00,-11.00,25351.00,17900.00,3529.00,892.00,3375.00,25362.00,18684.00,3529.00,892.00,958.00,0
25771,1,1,0,0,0,0,1,0,360000.00,31.00,-2,-2,-2,-2,-2,-2,19847.00,15979.00,6450.00,13166.00,23964.00,5470.00,16059.00,6482.00,13242.00,24011.00,5497.00,5415.00,0
25772,1,1,0,0,0,1,0,0,350000.00,33.00,0,-1,-1,-1,-1,-1,82964.00,68532.00,17926.00,17966.00,30741.00,31088.00,66522.18,18018.00,18058.00,30897.00,31244.00,82619.05,1
25773,1,0,1,0,0,1,0,0,420000.00,33.00,0,0,0,0,0,0,52018.00,60519.00,67083.00,69424.00,63523.00,60630.00,10000.00,10083.00,10094.00,10000.00,2500.00,5000.00,0
25774,1,0,1,0,0,0,1,0,280000.00,42.00,0,0,0,0,0,0,272190.00,266459.00,228907.00,234179.00,180684.00,184319.00,9910.00,9000.00,9329.00,7000.00,6511.00,5500.00,0
25775,1,0,1,0,0,1,0,0,70000.00,44.00,0,0,0,0,0,0,79346.00,75146.00,76717.00,70281.00,30343.00,29782.00,2794.00,2888.00,26850.00,1047.00,1088.00,996.00,0
25776,1,1,0,0,0,0,1,0,140000.00,32.00,0,0,0,0,0,0,131540.00,135062.00,138303.00,67695.00,69068.00,70512.00,5701.00,6302.00,3000.00,2500.00,2555.00,3000.00,0
25777,1,0,1,0,0,0,1,0,60000.00,31.00,0,0,0,0,0,0,57092.00,58173.00,59626.00,55775.00,28187.00,28978.00,3000.00,3400.00,2300.00,1200.00,1200.00,1500.00,0
25778,1,0,1,0,0,1,0,0,110000.00,33.00,0,0,2,2,2,2,84880.00,90834.00,92696.00,93794.00,91392.00,97029.00,8300.00,4200.00,3500.00,0.00,7300.00,3800.00,0
25779,1,0,1,0,0,1,0,0,300000.00,46.00,1,-2,-1,0,-1,-1,0.00,0.00,194.00,1375.00,13970.00,1672.00,0.00,194.00,1181.00,14039.00,1679.00,4156.00,0
25780,1,0,0,1,0,0,1,0,80000.00,41.00,0,0,0,0,0,0,78069.00,54955.00,27911.00,11687.00,11926.00,11926.00,1576.00,1589.00,1000.00,239.00,0.00,1696.00,0
25781,1,0,1,0,0,1,0,0,200000.00,32.00,0,0,-2,-2,-2,-2,10701.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
25782,1,0,1,0,0,0,1,0,450000.00,42.00,-1,-1,-1,-1,0,-1,182.00,885.00,1099.00,2998.00,2757.00,623.00,889.00,1104.00,2999.00,68.00,626.00,688.00,0
25783,1,0,0,1,0,0,1,0,140000.00,43.00,0,0,0,0,0,0,141036.00,141558.00,132406.00,120046.00,92820.00,90525.00,4504.00,6213.00,5423.00,3400.00,4000.00,4000.00,0
25784,1,1,0,0,0,0,1,0,150000.00,37.00,-1,-1,-1,-1,0,0,20224.00,24837.00,4159.00,15089.00,2233.00,0.00,24840.00,4159.00,17589.00,0.00,0.00,500.00,0
25785,1,0,1,0,0,1,0,0,80000.00,31.00,0,0,0,0,0,0,115293.00,75861.00,32282.00,32869.00,31988.00,48431.00,2006.00,2000.00,1520.00,888.00,16696.00,1700.00,0
25786,1,0,1,0,0,1,0,0,200000.00,35.00,-2,-2,-2,-2,-2,-2,3023.00,3965.00,6843.00,1320.00,5983.00,1922.00,3965.00,6880.00,1320.00,5983.00,1922.00,12652.00,0
25787,1,0,1,0,0,1,0,0,360000.00,44.00,1,-2,-2,-2,-2,-2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
25788,1,0,1,0,0,1,0,0,160000.00,37.00,0,0,2,0,0,0,45966.00,48783.00,47681.00,46039.00,47197.00,46683.00,3900.00,0.00,1742.00,1900.00,1703.00,3612.00,0
25789,1,1,0,0,0,0,1,0,200000.00,33.00,-2,-2,-2,-2,-2,-2,9099.00,3771.00,664.00,0.00,641.00,5506.00,3775.00,664.00,0.00,641.00,5506.00,1847.00,0
25790,1,1,0,0,0,1,0,0,150000.00,35.00,-1,-1,-1,-2,-1,-1,3003.00,2688.00,3125.00,9643.00,4383.00,2225.00,2698.00,3137.00,9643.00,4395.00,2229.00,3041.00,0
25791,1,0,1,0,0,0,1,0,50000.00,38.00,-1,-1,-1,-1,-1,-1,390.00,390.00,390.00,390.00,390.00,390.00,390.00,390.00,390.00,390.00,390.00,390.00,0
25792,1,0,1,0,0,1,0,0,360000.00,45.00,0,0,0,0,0,0,222505.00,199464.00,182886.00,109556.00,111286.00,90580.00,8000.00,7565.00,4100.00,4027.00,3445.00,2000.00,0
25793,1,1,0,0,0,1,0,0,500000.00,32.00,-1,-1,-1,-1,0,0,93174.00,45860.00,28362.00,41489.00,44158.00,37880.00,45979.00,28435.00,41503.00,31748.00,25449.00,22999.00,0
25794,1,1,0,0,0,1,0,0,220000.00,31.00,0,0,0,0,0,0,218796.00,178554.00,126132.00,120827.00,119823.00,119460.00,5539.00,7449.00,3005.00,2400.00,21577.00,10000.00,0
25795,1,0,1,0,0,0,1,0,220000.00,37.00,-2,-2,-2,-2,-2,-2,2662.00,1918.00,4626.00,5602.00,769.00,5595.00,1918.00,4626.00,5602.00,769.00,5595.00,2538.00,0
25796,1,0,1,0,0,1,0,0,80000.00,45.00,0,0,0,0,0,0,77995.00,79552.00,81392.00,80966.00,79295.00,81142.00,2855.00,3130.00,3107.00,2847.00,3134.00,3072.00,0
25797,1,0,1,0,0,0,1,0,200000.00,38.00,-2,-2,-2,-2,-2,-2,3000.00,3000.00,3000.00,3000.00,3000.00,3000.00,3000.00,3000.00,3000.00,3000.00,3000.00,3000.00,0
25798,1,1,0,0,0,0,1,0,100000.00,38.00,2,2,2,2,2,2,37566.00,37160.00,39750.00,40298.00,40835.00,41529.00,500.00,3500.00,1500.00,1500.00,1500.00,2000.00,1
25799,1,1,0,0,0,1,0,0,260000.00,32.00,-2,-2,-2,-2,-2,-2,0.00,0.00,0.00,0.00,0.00,1150.00,0.00,0.00,0.00,0.00,1150.00,0.00,1
25800,1,0,0,0,1,0,1,0,300000.00,37.00,-2,-2,-1,-1,0,0,-81.00,3751.00,54478.00,10424.00,13762.00,11428.00,6425.00,54478.00,10424.00,3762.00,229.00,1423.00,0
25801,1,0,0,1,0,1,0,0,160000.00,44.00,-2,-2,-2,-2,-2,-2,390.00,0.00,780.00,0.00,0.00,0.00,0.00,780.00,0.00,0.00,0.00,3072.00,0
25802,1,0,1,0,0,0,1,0,50000.00,35.00,0,0,-1,0,0,0,50521.00,50466.00,49821.00,43945.00,29669.00,28469.00,1649.00,51869.00,1884.00,1023.00,1173.00,1193.00,0
25803,1,0,0,1,0,0,1,0,150000.00,38.00,0,0,-1,2,2,2,3060.00,0.00,530.00,530.00,1696.00,1166.00,150.00,530.00,0.00,1166.00,0.00,0.00,0
25804,1,1,0,0,0,0,1,0,70000.00,27.00,0,0,2,0,0,0,72227.00,68097.00,65636.00,66114.00,66142.00,68380.00,6000.00,0.00,3000.00,2500.00,4100.00,4100.00,0
25805,1,0,1,0,0,0,1,0,80000.00,27.00,0,0,0,0,2,0,66203.00,67995.00,70489.00,74146.00,72375.00,70811.00,3500.00,4200.00,5500.00,0.00,2500.00,8652.00,0
25806,1,1,0,0,0,0,1,0,100000.00,28.00,-2,-2,-2,-2,-2,-2,-81.00,-200.00,1050.00,0.00,0.00,0.00,0.00,1257.00,0.00,0.00,0.00,0.00,0
25807,1,0,1,0,0,0,1,0,150000.00,30.00,0,0,0,0,0,0,69955.00,59380.00,57431.00,52754.00,52430.00,41770.00,1873.00,1897.00,1552.00,1649.00,2005.00,11064.00,0
25808,1,0,1,0,0,0,0,1,340000.00,35.00,-2,-2,-2,-2,-2,-1,132.00,132.00,132.00,132.00,132.00,112847.00,132.00,132.00,132.00,132.00,65607.56,5005.00,0
25809,1,0,0,1,0,1,0,0,210000.00,39.00,1,2,2,2,0,0,26624.00,25903.00,28719.00,27964.00,28364.00,28855.00,0.00,3550.00,0.00,1164.00,1100.00,1118.00,0
25810,1,1,0,0,0,0,1,0,240000.00,28.00,-2,-2,-2,-2,-1,0,5623.00,181.00,1133.00,0.00,39344.00,40264.00,181.00,1133.00,0.00,39344.00,1500.00,1540.00,0
25811,1,1,0,0,0,0,1,0,250000.00,35.00,-1,-1,0,0,0,0,964.00,69000.00,63462.00,45710.00,43537.00,38367.00,66522.18,2138.00,1566.00,1582.00,1318.00,1630.00,0
25812,1,1,0,0,0,1,0,0,200000.00,38.00,-2,-2,-2,-2,-2,-2,15099.00,6370.00,5991.00,7298.00,9225.00,4072.00,6370.00,5991.00,7298.00,2105.00,10249.00,0.00,0
25813,1,1,0,0,0,1,0,0,50000.00,36.00,0,0,0,2,0,0,47317.00,49212.00,49243.00,5112.00,48455.00,48456.00,3000.00,5450.00,0.00,45554.00,2100.00,1900.00,0
25814,1,1,0,0,0,0,1,0,450000.00,35.00,-1,-1,-1,-1,-1,-1,7256.00,812.00,17563.00,12483.00,26081.00,22985.00,816.00,17651.00,12554.00,26212.00,23114.00,2512.00,0
25815,1,1,0,0,0,1,0,0,200000.00,38.00,0,0,0,0,0,0,13311.00,10781.00,9592.00,9585.00,8177.00,7136.00,1711.00,1411.00,2531.00,5007.00,507.00,506.00,0
25816,1,0,1,0,0,1,0,0,350000.00,47.00,0,0,0,0,0,0,97500.00,84202.00,82933.00,80501.00,79038.00,80694.00,3010.00,2970.00,2886.00,2824.00,2925.00,2987.00,1
25817,1,1,0,0,0,0,1,0,200000.00,45.00,-1,-1,-1,-2,-2,-2,2377.00,221.00,0.00,0.00,0.00,0.00,221.00,0.00,0.00,0.00,0.00,0.00,0
25818,1,0,1,0,0,1,0,0,500000.00,44.00,0,0,0,0,0,0,350110.68,337495.28,325030.39,304997.27,285868.33,279505.06,20010.00,25022.00,21003.00,18003.00,20000.00,20004.00,1
25819,1,0,0,1,0,1,0,0,60000.00,45.00,0,0,0,0,0,0,62396.00,36034.00,30534.00,28442.00,24544.00,24998.00,1500.00,1500.00,1404.00,1100.00,1000.00,1000.00,0
25820,1,1,0,0,0,0,1,0,280000.00,30.00,-2,-2,-2,-2,-2,-2,2946.00,3326.00,132.00,-20.00,-20.00,680.00,3326.00,150.00,0.00,0.00,700.00,0.00,0
25821,1,1,0,0,0,1,0,0,210000.00,34.00,0,0,0,0,0,0,157907.00,201324.00,207222.00,209189.00,106090.00,108300.00,50000.00,10646.00,8601.00,3601.00,3719.00,3300.00,0
25822,1,1,0,0,0,0,1,0,210000.00,34.00,1,2,2,-1,-1,-2,3824.00,2045.00,0.00,322.00,150.00,546.00,0.00,0.00,322.00,150.00,546.00,0.00,1
25823,1,0,1,0,0,1,0,0,420000.00,46.00,0,0,0,0,0,0,254275.00,249677.00,232028.00,233055.00,191518.00,192313.00,10004.00,11020.00,10238.00,10022.00,7000.00,6000.00,0
25824,1,0,1,0,0,0,1,0,80000.00,45.00,-1,-1,-1,-1,0,-1,2574.00,390.00,3889.00,780.00,390.00,390.00,390.00,3889.00,780.00,0.00,390.00,390.00,0
25825,1,1,0,0,0,1,0,0,170000.00,31.00,0,0,-2,-2,-2,-2,6832.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
25826,1,0,1,0,0,0,1,0,80000.00,35.00,0,0,0,-1,-1,-1,48725.00,53095.00,56858.00,4849.00,4849.00,4849.00,10000.00,10000.00,4849.00,4849.00,4849.00,4849.00,0
25827,1,0,1,0,0,1,0,0,500000.00,38.00,0,0,0,0,0,0,95589.00,35224.00,37361.00,39437.00,40292.00,41153.00,2000.00,2700.00,2700.00,1500.00,1500.00,10000.00,0
25828,1,0,1,0,0,1,0,0,110000.00,31.00,0,0,0,0,0,0,109814.00,110215.00,40084.00,41101.00,41834.00,42874.00,4665.00,1670.00,1977.00,2000.00,2000.00,2000.00,0
25829,1,0,1,0,0,0,1,0,10000.00,31.00,0,0,0,-2,-2,-2,10154.00,10400.00,0.00,0.00,0.00,0.00,1400.00,0.00,0.00,0.00,0.00,0.00,1
25830,1,1,0,0,0,0,1,0,300000.00,32.00,-2,-2,-2,-2,-2,-2,-3.00,-3.00,-3.00,329.00,0.00,0.00,0.00,0.00,332.00,0.00,0.00,0.00,0
25831,1,0,1,0,0,1,0,0,60000.00,32.00,1,2,0,0,0,0,61291.00,57946.00,59534.00,60615.00,30592.00,28656.00,0.00,3120.00,3050.00,1136.00,1200.00,1206.00,1
25832,1,0,1,0,0,0,1,0,200000.00,33.00,0,0,0,0,0,0,194283.00,196485.00,197597.00,152670.00,134645.00,141557.00,7520.00,6700.00,5130.00,4800.00,9000.00,5150.00,0
25833,1,0,1,0,0,1,0,0,230000.00,35.00,-1,-1,-1,-1,-1,0,7035.00,2954.00,13375.00,-10.00,8808.00,6632.00,2969.00,13441.00,0.00,8818.00,4.00,28.00,0
25834,1,1,0,0,0,0,1,0,500000.00,45.00,-2,-2,-2,-2,-2,-2,0.00,0.00,1742.00,27291.00,0.00,0.00,0.00,1742.00,27291.00,0.00,0.00,6386.00,0
25835,1,0,1,0,0,0,1,0,50000.00,47.00,2,2,2,2,2,2,43439.00,44769.00,43781.00,45021.00,28660.00,27807.00,2341.00,0.00,2554.00,0.00,1800.00,0.00,1
25836,1,0,1,0,0,1,0,0,280000.00,45.00,0,0,0,0,0,0,159633.00,149747.00,138933.00,128216.00,216598.00,103119.00,7000.00,6500.00,6500.00,3994.00,4000.00,3500.00,0
25837,1,0,1,0,0,1,0,0,170000.00,31.00,0,0,0,0,0,0,102477.00,104499.00,106657.00,108804.00,109584.00,111881.00,5210.00,5323.00,5402.00,4071.00,4215.00,4081.00,0
25838,1,0,1,0,0,0,1,0,60000.00,31.00,2,2,2,2,0,-1,57880.00,56355.00,59327.00,35305.00,17655.00,77775.00,0.00,4058.00,34.00,3000.00,40793.00,4952.00,1
25839,1,1,0,0,0,0,1,0,210000.00,32.00,1,-1,2,2,-1,-1,0.00,92.00,4.00,0.00,45.00,23.00,92.00,0.00,0.00,45.00,23.00,0.00,1
25840,1,0,0,1,0,0,1,0,70000.00,42.00,0,0,2,0,0,0,69362.00,71775.00,70050.00,70415.00,48405.00,46514.00,6000.00,0.00,3000.00,1000.00,1500.00,2000.00,1
25841,1,0,0,1,0,1,0,0,300000.00,37.00,1,-2,-1,-1,0,0,43459.00,26115.00,26283.00,16624.00,6316.00,8394.00,26137.00,26443.00,16624.00,6166.00,8078.00,25763.00,0
25842,1,1,0,0,0,0,1,0,330000.00,31.00,0,0,0,0,0,0,37426.00,40497.00,63646.00,39894.00,39860.00,39392.00,5000.00,3300.00,3195.00,3000.00,1120.00,3000.00,0
25843,1,0,1,0,0,0,1,0,200000.00,49.00,0,0,0,0,0,0,80528.00,83190.00,85944.00,87539.00,90231.00,86284.00,4000.00,5000.00,4000.00,4000.00,5000.00,4000.00,0
25844,1,0,0,0,1,1,0,0,170000.00,33.00,0,0,0,0,0,0,143805.00,143737.00,129898.00,124370.00,112589.00,26958.00,10000.00,6247.00,6375.00,4468.00,1000.00,1306.00,0
25845,1,0,1,0,0,1,0,0,20000.00,48.00,1,-2,-2,-2,-2,-2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
25846,1,0,1,0,0,1,0,0,230000.00,45.00,-1,-1,-1,-1,-1,-1,416.00,416.00,416.00,416.00,416.00,416.00,416.00,416.00,416.00,416.00,416.00,572.00,1
25847,1,0,1,0,0,1,0,0,80000.00,27.00,0,0,0,0,0,0,80658.00,70963.00,73411.00,75331.00,55011.00,56271.00,3800.00,3600.00,3200.00,2000.00,2100.00,3001.00,0
25848,1,0,0,0,1,0,0,1,320000.00,32.00,-1,-1,-1,-1,0,0,1145.00,4133.00,2488.00,21222.00,15115.00,27279.00,4135.00,2488.00,21238.00,5000.00,15000.00,545.00,0
25849,1,0,1,0,0,1,0,0,230000.00,35.00,0,0,0,0,0,0,160560.00,158782.00,150844.00,151623.00,148261.00,153161.00,10012.00,10010.00,10000.00,7000.00,10000.00,10000.00,0
25850,1,0,1,0,0,0,1,0,80000.00,38.00,-1,-1,-1,0,0,0,390.00,390.00,3529.00,13207.00,13110.00,13116.00,390.00,3529.00,10207.00,500.00,600.00,3000.00,0
25851,1,0,0,1,0,1,0,0,300000.00,32.00,-2,-2,-2,-2,-2,-2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
25852,1,0,0,1,0,1,0,0,100000.00,43.00,2,2,0,0,0,0,100304.00,97814.00,100337.00,100585.00,52041.00,70731.00,0.00,5000.00,2623.00,2500.00,32000.00,2567.00,1
25853,1,0,1,0,0,1,0,0,370000.00,47.00,-2,-2,-2,-2,-2,-2,1289.00,2408.00,395.00,12074.00,744.00,4040.00,2432.00,397.00,12133.00,747.00,4060.00,3059.00,0
25854,1,0,1,0,0,0,1,0,200000.00,37.00,-1,-1,-1,-1,0,-1,4037.00,3913.00,6336.00,5361.00,4950.00,2413.00,3913.00,6336.00,5361.00,3000.00,2502.00,3603.00,0
25855,1,1,0,0,0,0,1,0,130000.00,30.00,-1,-1,-1,-1,-1,-1,5002.00,2437.00,2448.00,5457.00,3855.00,4684.00,2437.00,2774.00,5457.00,3855.00,4684.00,843.00,0
25856,1,0,1,0,0,1,0,0,50000.00,42.00,0,0,0,0,0,0,38516.00,28604.00,28089.00,27864.00,27173.00,27457.00,1754.00,1500.00,1500.00,1000.00,1100.00,1208.00,0
25857,1,0,1,0,0,0,1,0,300000.00,35.00,0,0,0,0,0,0,86574.00,86821.00,88072.00,76722.00,69922.00,23926.00,3219.00,3417.00,1926.00,1545.00,797.00,9190.00,0
25858,1,1,0,0,0,1,0,0,500000.00,44.00,0,0,0,0,0,0,111937.00,104203.00,96617.00,97437.00,185322.00,179697.00,4000.00,4009.00,17446.00,67054.44,10000.00,20000.00,0
25859,1,0,1,0,0,1,0,0,140000.00,37.00,-1,-1,-1,-1,-1,-1,326.00,326.00,326.00,1516.00,326.00,1439.00,326.00,326.00,1516.00,326.00,1439.00,326.00,1
25860,1,0,1,0,0,1,0,0,20000.00,44.00,0,0,0,0,0,0,16231.00,14791.00,14453.00,15320.00,11796.00,9766.00,1600.00,1300.00,1156.00,387.00,354.00,438.00,0
25861,1,1,0,0,0,1,0,0,270000.00,44.00,-2,-2,-2,-2,-2,-2,-81.00,73596.00,49800.00,1514.00,41072.00,23500.00,66522.18,49800.00,1514.00,41072.00,23500.00,29702.00,0
25862,1,0,1,0,0,1,0,0,150000.00,35.00,0,0,0,0,0,0,216793.00,198866.00,193870.00,188045.00,178892.00,167419.00,4818.00,5024.00,4051.00,3788.00,3622.00,1215.00,0
25863,1,1,0,0,0,1,0,0,70000.00,45.00,1,1,-1,0,0,0,116630.00,-200.00,71562.00,68709.00,28528.00,29171.00,0.00,76651.02,1830.00,1021.00,1103.00,1011.00,0
25864,1,1,0,0,0,1,0,0,120000.00,46.00,0,0,0,0,0,0,28675.00,29392.00,30424.00,31437.00,32062.00,32734.00,1500.00,1509.00,1522.00,1147.00,1188.00,1194.00,0
25865,1,0,1,0,0,0,1,0,20000.00,39.00,0,0,0,0,0,0,20885.00,20373.00,19391.00,20085.00,19938.00,0.00,2157.00,1660.00,1300.00,541.00,0.00,0.00,0
25866,1,1,0,0,0,1,0,0,260000.00,34.00,0,0,0,0,0,0,136914.00,139380.00,140836.00,153026.00,156108.00,158893.00,7000.00,5188.00,15000.00,7500.00,7000.00,3000.00,0
25867,1,1,0,0,0,1,0,0,160000.00,35.00,1,-2,-1,-1,-2,-2,0.00,0.00,6371.00,0.00,0.00,0.00,0.00,6371.00,0.00,0.00,0.00,8399.00,0
25868,1,0,1,0,0,1,0,0,50000.00,45.00,0,0,0,0,0,0,48153.00,49073.00,12630.00,9215.00,9215.00,8011.00,2000.00,2022.00,2000.00,0.00,1000.00,1904.00,0
25869,1,0,1,0,0,1,0,0,350000.00,39.00,1,-2,-2,-2,-2,-2,0.00,0.00,0.00,0.00,590.00,0.00,0.00,0.00,0.00,590.00,0.00,0.00,0
25870,1,1,0,0,0,0,1,0,500000.00,40.00,8,7,6,5,4,3,350110.68,337495.28,325030.39,304997.27,285868.33,279505.06,0.00,0.00,0.00,0.00,0.00,14000.00,1
25871,1,1,0,0,0,1,0,0,250000.00,38.00,-1,-1,0,-1,-1,0,6352.00,6790.00,10418.00,7720.00,37543.00,31337.00,6790.00,5418.00,7720.00,37604.00,0.00,0.00,0
25872,1,0,1,0,0,1,0,0,80000.00,36.00,1,-2,-2,-2,-2,-2,4233.00,14233.00,15854.00,10000.00,10000.00,10000.00,14233.00,15854.00,10000.00,10000.00,10000.00,10000.00,0
25873,1,0,1,0,0,0,1,0,180000.00,33.00,-1,-1,-1,-1,-1,-1,4160.00,7817.00,2358.00,18572.00,11560.00,4298.00,7817.00,2358.00,18577.00,11560.00,4298.00,12330.00,0
25874,1,0,1,0,0,0,0,1,60000.00,39.00,1,1,-2,-2,-2,-2,58574.00,-200.00,-200.00,-212.02,-232.01,0.00,0.00,0.00,0.00,2000.00,2000.00,0.00,1
25875,1,1,0,0,0,1,0,0,170000.00,35.00,2,2,2,2,2,2,131909.00,133178.00,131711.00,139143.00,140987.00,144187.00,4800.00,2000.00,11000.00,5500.00,5500.00,5400.00,1
25876,1,1,0,0,0,1,0,0,200000.00,39.00,-1,-1,-1,-1,-1,-1,100239.00,81596.00,114770.00,70175.00,69180.00,44376.00,66522.18,76651.02,70000.00,67054.44,44376.00,37638.00,0
25877,1,1,0,0,0,1,0,0,210000.00,31.00,-2,-2,-2,-2,-2,-2,31808.00,9283.00,7846.00,38141.00,9461.00,33978.00,9283.00,7846.00,38218.00,10000.00,33978.00,0.00,1
25878,1,1,0,0,0,0,1,0,200000.00,47.00,-1,-1,-1,-1,-1,-1,30177.00,2039.00,174406.00,133073.00,45373.00,973.00,2061.00,76651.02,70000.00,46000.00,1000.00,0.00,0
25879,1,0,1,0,0,0,1,0,200000.00,34.00,2,2,2,2,2,2,71817.00,73376.00,71672.00,76004.00,74225.00,78193.00,3300.00,0.00,6100.00,0.00,5300.00,3500.00,1
25880,1,0,1,0,0,1,0,0,200000.00,32.00,-1,0,0,0,0,-1,11191.00,15940.00,20281.00,24540.00,24928.00,1532.00,6002.00,5000.00,4552.00,3131.00,1539.00,1027.00,0
25881,1,0,1,0,0,1,0,0,240000.00,29.00,0,0,0,0,0,0,21909.00,15420.00,40861.00,34146.00,30937.00,27164.00,2420.00,34000.00,2500.00,5937.00,5164.00,5387.00,0
25882,1,0,1,0,0,0,1,0,450000.00,34.00,-2,-2,-2,-2,-2,-2,3752.00,513.00,0.00,4376.00,0.00,0.00,513.00,0.00,4376.00,0.00,0.00,0.00,0
25883,1,0,1,0,0,1,0,0,80000.00,26.00,0,0,0,0,0,0,78872.00,80301.00,74349.00,75443.00,57735.00,58139.00,2800.00,2800.00,2400.00,2100.00,2100.00,2100.00,0
25884,1,0,1,0,0,0,1,0,430000.00,33.00,0,0,0,0,0,0,191520.00,185187.00,173041.00,147383.00,135848.00,133591.00,8266.00,7666.00,6590.00,4711.00,4746.00,4421.00,0
25885,1,0,0,1,0,1,0,0,30000.00,40.00,2,2,2,0,0,0,16457.00,19145.00,18547.00,18645.00,17847.00,15465.00,3280.00,0.00,1511.00,609.00,500.00,800.00,1
25886,1,0,1,0,0,1,0,0,290000.00,30.00,0,0,0,0,0,0,284054.00,283149.00,284434.00,275889.00,218834.00,220695.00,10222.00,11019.00,9019.00,8010.00,8002.00,8001.00,0
25887,1,0,1,0,0,0,1,0,40000.00,37.00,1,2,2,2,2,2,7613.00,7343.00,15184.00,14643.00,18385.00,17950.00,0.00,8000.00,0.00,4000.00,0.00,6000.00,1
25888,1,0,0,1,0,1,0,0,170000.00,37.00,0,0,0,0,0,0,155379.00,155990.00,46870.00,43584.00,34760.00,35467.00,7000.00,1900.00,2014.00,2500.00,2000.00,2000.00,0
25889,1,1,0,0,0,0,1,0,130000.00,26.00,0,0,0,-1,0,0,13700.00,18670.00,21362.00,1469.00,7370.00,12554.00,10008.00,6196.00,1470.00,6501.00,5784.00,6030.00,0
25890,1,0,1,0,0,0,1,0,360000.00,27.00,0,-1,-1,-1,-1,0,13102.00,5628.00,1480.00,2330.00,2286.00,4385.00,5655.00,1480.00,2330.00,2550.00,3000.00,3000.00,0
25891,1,0,0,1,0,1,0,0,360000.00,30.00,1,-1,-1,-1,-1,0,-16.00,1621.00,458.00,0.00,282.00,282.00,1637.00,458.00,0.00,282.00,0.00,0.00,0
25892,1,0,0,1,0,1,0,0,180000.00,45.00,-2,-2,-2,-2,-2,-2,396.00,396.00,396.00,396.00,396.00,396.00,396.00,396.00,396.00,396.00,396.00,396.00,0
25893,1,0,1,0,0,0,1,0,210000.00,28.00,0,0,0,0,2,2,26770.00,28001.00,31202.00,36968.00,32141.00,35018.00,2000.00,5000.00,8000.00,0.00,5000.00,0.00,0
25894,1,0,1,0,0,0,1,0,260000.00,35.00,-2,-2,-2,-2,-2,-2,-7.00,-7.00,2493.00,2290.00,432.00,0.00,0.00,2507.00,2297.00,432.00,0.00,649.00,0
